stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,16.92,0,0,1.43,0,0,0,3.88
3dpf,3.51,0,0,0,5.06,0.39,0.99,0
5dpf,5.2,0,0.77,0,3.25,0,0,2.63
10dpf,7.35,0.37,0,1.48,1.19,0,0,1
