stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,23.84,0,0,0,0,0,0
12hpf,3.16,0,0,0,0,0,0
14hpf,3.45,0,0,0,0,0,0
16hpf,5.31,8.51,0,0,0,0,0
19hpf,11.87,0,0,0,0,0,2.02
24hpf,9.05,0,0,0,0,0,0
2dpf,107.74,23.55,3.51,2.73,0.74,1.63,2.96
3dpf,24.13,2.58,0,1.82,0,0.56,0
5dpf,67.01,5.67,0,2.49,0,2.44,1.92
10dpf,18.49,4.59,0,0,0.85,0,0
