stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,9.2,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,9.83
2dpf,12.85,0,0,6.93,29.37,1.67,0.51,17.94,0.59
3dpf,230.23,2.35,0,3.4,92.85,0.55,0,3.1,1.64
5dpf,5.75,1.66,1.04,6.17,58.71,0.48,0,7.04,3.58
10dpf,217.11,1.19,0.37,0.45,20,0,0,1.11,0.47
