stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,2.32,0
2dpf,5.23,0,3.19,0,2.81,4.6,4.44,2.88
3dpf,4.59,0,0,0,0,1.18,0.37,0
5dpf,1.48,0.91,1.03,2.66,0,2.87,4.09,0.96
10dpf,4.49,2.08,0,0,0,3.08,0.45,0.45
