stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,9.43,9.11
12hpf,1.92,1.89,0,0,0,0,0,0,21.72,9.97
14hpf,4.8,0,0,0,0,0,0,0,48.6,47.73
16hpf,13.53,1.7,2.14,2,11.43,0,0,1.7,250.13,57.06
19hpf,47.63,0,0,1.7,0,0,0,0,22.8,1.67
24hpf,36.06,0.94,30.64,0,5.59,0,0,0,129.56,13.18
2dpf,119.3,2.65,16.65,5.46,48.55,33.18,9.21,2.97,19.78,43.68
3dpf,369.68,6.99,4.63,3.39,3.89,30.97,0.51,0,2.52,7.46
5dpf,117.85,4.26,30.78,5.61,12.96,78.41,5.99,2.42,18.29,51.38
10dpf,274.56,4.51,67.35,2.07,0.66,26.15,0,0,5.24,4.76
