stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,179.25
12hpf,10.19,14.06,0,0,15.98,0,0,4.5,5.35,250.32
14hpf,6.72,6.57,0,2.42,0,2.44,0,5.92,8.97,1034.76
16hpf,1.74,59.78,0,0,6.41,0,0,24.28,36.73,229.13
19hpf,0,4.74,0,0,0,0,0,3.77,0,410.09
24hpf,2.77,1.2,0.89,0.93,1.75,0,0,5.5,2.57,91.54
2dpf,37.08,0,9.11,7.2,39.11,86.8,1.71,14.21,16.6,140.16
3dpf,62.11,0.31,0.47,1.3,15.88,158.92,0,0,5.78,17.05
5dpf,89.52,5.01,26.43,16.89,28.47,246.74,2.93,102.03,26.03,116.37
10dpf,102.07,2.34,11.95,13.3,19.44,207.3,0.52,2.17,21.9,23.66
