stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.37,0,0,0.54,1.44
3dpf,0,0,0.29,0,0
5dpf,2.6,0,0,0,0.58
10dpf,0,0.62,0.64,0,0
