stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.41,0,0,0,0,0,0,0
2dpf,26.69,0,4.79,0.57,2.81,1.68,4.17,2.77
3dpf,89.42,0,0,0,5.24,0,0.7,0.81
5dpf,2.39,0.88,0,0.5,4.7,0.71,0.52,0.32
10dpf,17.12,1.05,0.95,0,5.67,0,1.49,0.97
