stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,75,0,0,0,0,0,0,0,0,0
12hpf,228.7,0,0,0,0,0,0,0,3.81,0
14hpf,82.96,0,0,0,0,0,0,0,0,0
16hpf,162.6,0,0,20.99,0,0,0,0,0,1.83
19hpf,120.84,0,0,50.39,0,0,0,0,0,1.61
24hpf,25.85,0,0,1.21,0,0,0,0,0,0
2dpf,92.59,0,0,12.14,1.54,2,1.36,0,0.64,3.79
3dpf,68.07,0.37,0,8,0,1.94,0,0,0.42,0.31
5dpf,44.27,0,1,4.09,0.36,1.51,0.81,0.8,0,2.65
10dpf,91.07,0.66,1.26,15.38,0,0,0,0,0,3.73
