stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1.45,3.49
2dpf,3.88,0,1.85,2.09,1.4,0.76,1.77,5.14
3dpf,1.45,0,0.69,1.29,0,0,0,1.22
5dpf,0,0.58,0,5.3,0.36,48.51,1.18,9.84
10dpf,5.75,0,0,0.86,0.83,0,0,4.21
