stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,8.87,0,0,0,0,0,0,0,0
12hpf,0,10.87,0,0,0,0,0,0,1.93,0
14hpf,0,0,0,0,84.98,0,0,0,0,3.91
16hpf,3.3,0,0,7.8,131.74,2.11,0,0,3.47,17.61
19hpf,12.24,0,0,45.31,265.78,20.41,0,0,0,3.59
24hpf,20.73,0.94,0,301.26,352.82,101.79,1.82,0,4.55,15.28
2dpf,59.49,1.23,2.87,708.34,701.24,1048.34,10.05,2.58,87.06,14.48
3dpf,38.87,9.37,6.22,476.53,195.1,2861.45,1.15,0,50.97,8.67
5dpf,52.79,30.42,19.4,930.18,134.09,2254.21,3.44,6.45,64.1,69.1
10dpf,75.77,32.32,16.69,640.51,217.11,3077.09,8.48,0,54.52,6.38
