stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.63,0.71,1.25,0,0,1.97
3dpf,2.06,0,0.65,0,0,1.49
5dpf,0,0,0,0.54,0.5,0
10dpf,1.03,0,0,0,0,0
