stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.22,0,0.7,3.88,7.73,1.37,1.24,2.68,0.93
3dpf,1.84,1.14,0,0.71,2.81,0,0,0,0
5dpf,0.69,0.86,0,0,1.14,0,0,0,0.38
