stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,8.17,0,0
19hpf,0,0,0,0,0,9.36,0,0
24hpf,19.04,0,0,0,0.88,209.17,0.88,3.04
2dpf,16.55,4.02,1.03,21.33,3.97,12.91,6.89,5.57
3dpf,18.94,0,0,9.03,0.81,34.78,1.13,0.32
5dpf,6.27,9.28,0.91,37.36,2.05,50.3,8.47,1.98
10dpf,26.39,11.1,0.49,14.85,0,23.22,4.77,0.98
