stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1.22,0
2dpf,3.72,0.56,0,0.58,0,1.17,1.13
3dpf,2.89,0,0,0,0.67,0.65,0
5dpf,1.31,0.79,0.44,0,0.35,0,0
