stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,188.62,19.64,9.99,0,57.52,0,0,0,92.71,28.72
12hpf,220.35,10.54,4.83,8.04,48.99,5.34,0,3.66,97.98,60.63
14hpf,43.94,0,5.25,2.41,8.81,0,0,0,23.3,10.37
16hpf,58.77,6.1,4.16,2.05,12.48,5.86,0,0,28.66,19.39
19hpf,132.94,0,0,0,0,3.11,0,0,5.02,10.73
24hpf,84.95,0.82,3.74,2.36,14.08,7.6,0,0,6.8,3.69
2dpf,168.83,5.9,10.51,17.6,83.65,111.15,20.32,3.07,44.17,42.29
3dpf,218.03,4.64,5.86,6.22,13.51,130.66,6.76,0,10.26,17.21
5dpf,76.06,4.2,30.79,29.52,27.57,231.26,15.23,10.23,45.42,114.03
10dpf,157.06,8.8,18.83,10.88,6.74,130.74,6.96,0.71,16.06,25.48
