stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.18,0,1.71,0.66,0,1.11,6.63,0.76
3dpf,0.45,0,0,0,1.33,0,1.42,0
5dpf,0.33,0,0,0,1.53,0,21.42,1.44
10dpf,0.65,2.68,0,0,5.81,0,15.17,1.56
