stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.99
2dpf,0,0,22.14,0.58,0,0.74,0,0
3dpf,0.97,0.44,0,0,0,0.52,0,7.34
5dpf,2.79,21.75,94.97,0.39,0.77,7.45,1.99,299.69
10dpf,3,111.68,52.28,0,0,1.14,0,19.58
