stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.04,2.27,1.42,4.61,2.71,8.01,2.79,5.91
3dpf,1.52,0,0,0,0.77,0,0,0
5dpf,0.76,0,0,0,0,1.61,0,0
10dpf,4.52,0,0.56,3.38,0.83,1.37,0,0.73
