stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.69,0.59,0,0.5,0
3dpf,0.61,0,0,0.34,0,0,0.54
5dpf,1.25,0.87,0,0.91,0.9,0,2.23
10dpf,0.6,0,0,0.43,0,0,0
