stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.89,0,0,0
3dpf,1.77,0,0.49,0.74,0
5dpf,1.39,0,0,0,0.4
10dpf,5.41,0,0,0,0
