stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3360.44,24.27,21.09,0,515.67,8.96,0,263.59,925.6,1254.85
12hpf,8358.73,291.8,86.31,259.62,1922.68,339.33,22.09,610.02,4031.89,2674.83
14hpf,3814.65,84.76,191.29,261.04,654.53,344.4,57.06,106.86,1318.62,1942.51
16hpf,4713.46,408.94,443.67,419.3,1424.52,591.51,147.05,312.83,2313.61,2615.07
19hpf,5000.91,59.74,167.49,246.96,593.46,254.92,146.19,106.84,694.56,3415.77
24hpf,4852.63,121.24,694.23,252.15,1011.71,555.83,271.07,54.18,2386.35,1912.33
2dpf,2545.11,96.5,233.1,283.44,846.8,1515.62,329.55,48.48,724.28,1366.35
3dpf,6691.11,380.11,101.43,315.82,85.78,1230.97,39.92,0.53,125.92,648.29
5dpf,980.36,200.7,298.84,963.63,135.2,1754.18,160.54,69.63,473.57,3084.37
10dpf,4256.58,595.05,273.95,738.84,130.85,1425.15,76.26,4.12,401.38,685.87
