stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,73.4,0,0,0,0,0,15.49
2dpf,34.05,0,3.99,6.07,2.34,0.64,1.67
3dpf,5.69,0,0,0.33,0,0,0.34
5dpf,5.95,0,0,1.96,0,0,0.91
10dpf,1.96,10.47,0,0,0,0,0
