stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,14.05,0
14hpf,0,0,0,0,0,0,43.51,0
16hpf,0,0,0,0,0,0,357.7,0
19hpf,0,0,0,0,0,0,32.8,0
24hpf,0,0,0.95,0,1.36,0,505.02,1.06
2dpf,29.15,0,1.05,2.96,0.73,12.15,143.24,7.13
3dpf,3.59,0,0.3,0,0,1.51,43.39,0
5dpf,3.47,0,1.51,2.95,1.5,6.31,89.73,2.89
10dpf,1.48,0.81,0.39,0,0,1.57,26.4,0
