stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1.87,0,0,0,0,1.27
2dpf,9.25,0,31.78,0,4.1,0,0,5.12
3dpf,6.12,0,31.34,0,4.21,0,0.38,1.69
5dpf,3.07,1.57,76.92,0,4.2,0.58,0.71,9.69
10dpf,10.03,0.58,114.33,1.55,4.31,0,0,9.96
