stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.13,0.7,1.91,2.29
3dpf,0.5,0,0,0,0.68,0,0
5dpf,0.31,0.47,0.88,0,0,0,6.67
10dpf,1.88,0,0,0,0,0,0
