stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,25.8,3.48,0,1.84,0,0
3dpf,9.34,2.69,0,0.36,0,0
5dpf,9.87,0.32,0.37,1.92,0.98,1.43
10dpf,3.98,0,0,0.88,0,0
