stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,1.64,0,0,0,0,0,0
24hpf,34.67,0,0,4.07,0,0,0,0
2dpf,9.72,0.49,6.38,9.23,0,4.04,0,0
3dpf,119.46,0,1.43,10.75,0.78,0,0,0.9
5dpf,2.14,0,1.44,7.44,5.33,0.64,1.2,4.13
10dpf,106.72,0,0,3.28,0,0,1.71,0
