stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,1.9
2dpf,4.4,1.11,0.52,1.43,2.19,4.46,0,2.43
3dpf,116.47,0,1.95,0.42,0,0.32,0.43,0.65
5dpf,0,0,2.08,0.31,0,1.3,0,2.73
10dpf,41.77,0,1.58,0,0,0,0,1.28
