stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.76,0,0,0,0,0,0,0
2dpf,6.03,0,0,13.8,0.59,0,0,0.48
3dpf,21.2,6.39,0,4.12,0.79,0,0,2.76
5dpf,42.09,2.91,0.44,3.72,5.87,0.65,2.61,3.4
10dpf,20.7,7.16,0,2.05,0,0,0,0
