stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,355.48
12hpf,0,0,0,0,0,0,0,0,0,96.01
14hpf,0,0,0,0,0,0,0,0,3.2,105.91
16hpf,0,0,0,0,0,0,0,0,5.61,39.19
19hpf,0,0,0,0,0,0,0,0,0,48.73
24hpf,1.15,0,0,5.73,1.23,1.57,0,0,1.36,77.69
2dpf,4.64,2.4,1.75,16.51,3.49,10.39,0,0.79,1.02,77.45
3dpf,9.54,3.48,0.3,3.31,0,2.93,0,0,0,22.53
5dpf,4.65,4.31,2.07,48.19,0,7.11,1.59,1.05,2.42,33.07
10dpf,11.24,1.52,0,34.64,0,2.57,0,0,0.5,17.48
