stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.01,0,0,0,0,0,0,0,0
3dpf,22.56,0,0,0.53,7.33,0,0,0.3,1.49
5dpf,4.01,0.65,0.59,1.29,5.38,0.66,0.5,0,4.62
10dpf,10.31,0,0,0.52,1.95,0,0,0,0.44
