stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,34.05,0,60.46
12hpf,26.79,0,0,0,0,0,0,359.65,0,7.04
14hpf,2.54,0,0,0,0,0,0,56.31,2.9,38.48
16hpf,4.06,0,0,0,0,0,0,49.46,0,1.76
19hpf,4,0,0,0,0,0,1.67,7.95,0,1.88
24hpf,1.13,0,0,0,0.85,0,0,8.97,0,10.8
2dpf,88.71,0.69,13.56,15.07,30.41,62.37,12.23,2.48,15.74,196.41
3dpf,139.62,7.11,2.51,6.88,4.12,91.22,0.7,0,4,90.34
5dpf,51.32,12.12,13.86,18.12,8.02,115.14,11.09,8.4,15.73,387.76
10dpf,146.16,10.38,3.99,14.24,7.21,64.73,5.85,0,5.42,115.69
