stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.89,0,0,0,0,0,0,0,0
14hpf,10.87,0,0,0,0,0,0,0,14.26
16hpf,21.92,3.88,1.63,1.97,4.02,0,2.26,1.69,81.47
19hpf,137.74,0,0,1.78,0,0,0,0,5.31
24hpf,17.69,0,0,9.14,0,0,0,0,3.52
2dpf,54.15,0.63,4.21,35.44,173.13,0.5,1.32,4.34,18.21
3dpf,90.96,0,0,1.76,140.57,0.32,0,1.25,2.16
5dpf,26.17,0.66,0.92,0.36,122.96,0,0,0,8.33
10dpf,59.76,0,0,0,29.25,0,0,1.03,4.62
