stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.64
2dpf,7.12,0,1.48,3.43,4.46,7.72,1.47,9.1
3dpf,10.33,0.6,0,0,1,1.23,0,3.04
5dpf,0.93,0,0.7,0.96,0,0.66,0,1.22
10dpf,8.77,0,0,1.56,0.82,0,0,0.43
