stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,1.4,0.71,0,0,0,0.58
3dpf,6.13,0.3,1.16,0,0.68,0,0,0,0
5dpf,1.72,0,0,0,2.12,0.94,0.35,0.92,2.23
10dpf,6.09,2.13,1.36,0.39,2.55,1.1,0,1.28,1.82
