stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.58,0,0,0,0,0,0,0,0
24hpf,0.94,0,0,0,0,0,0,0,0
2dpf,119.87,0,5.52,15.93,22.33,5.28,0.5,7.17,16.72
3dpf,343.4,0.34,0,0.94,10.78,0.78,0,1.37,3.25
5dpf,217.36,2.88,10.56,1.62,28.91,5.2,0,6.68,5.39
10dpf,234.33,2.13,7.5,1.82,6.34,17.2,0,0.68,1.21
