stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,6.23,0,0,0,0,0,0
2dpf,0,16.52,0,0,1.65,0,0,14.5
3dpf,4.23,4.16,0,0.49,1.3,0,0.34,65.05
5dpf,1.01,16.37,0.82,0,0.74,0.45,0,25.35
10dpf,0,2.15,0,0,0,0,0,41.5
