stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1,0,0,0,1.62
3dpf,1.22,0,0,1.65,0,0,0
5dpf,0,0.63,0,1.5,0.39,0.64,0.37
10dpf,1.27,0,0,0,0,0,0
