stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
12hpf,0,0,0,0,0,0,2.58,0
16hpf,1.8,0,0,0,0,0,0,0
2dpf,1.21,0,0,0.72,0.71,0,0,0
3dpf,1.23,0,0,0,1.35,0,0,3.63
5dpf,0.38,0,0.37,0,2.82,1.09,0,18.18
10dpf,1.07,0.47,0,0,0.53,0,0,24.2
