stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.3,0,0,0,0,0,0,0
16hpf,1.8,0,0,1.79,0,0,1.81,0
2dpf,7.56,0,0,2.86,3.19,2.98,0.49,1.26
3dpf,9.76,0.74,0,1.13,3.34,0,0,0.78
5dpf,23.19,0.53,0,2,6.01,0,0,3.24
10dpf,27.16,0.47,0.69,1.48,1.93,0,0,0.88
