stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,50.43,0,0,0,18.02,0,0,8.96,38.33,17.4
12hpf,19.07,7.37,0,2.46,20.02,4.41,0,5.83,16.09,17.55
14hpf,31.65,0,0,5.15,4.91,4.69,0,6.69,22.42,43.62
16hpf,31.44,10.04,1.68,3.63,41.2,13.43,1.66,4.8,26.59,59.92
19hpf,41.07,0,0,4.17,12.36,1.6,0,1.63,11.08,93.4
24hpf,134.98,11.05,46.65,31.75,109.06,55.31,10.65,3.9,138.82,162.41
2dpf,884.29,15.43,119.98,187.98,434.48,795.13,130.19,22.32,284.42,674.48
3dpf,3142.03,42.74,95.67,111.55,141,1503.32,64.09,0,110.9,271.92
5dpf,643.86,77.58,224.1,373.78,145.07,1960.77,191.04,67.25,246.42,1211.92
10dpf,2506.85,58.85,286.69,161.56,67.15,1247.08,58.4,2.78,136.6,195.02
