stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.09,0.52,0,1.84
3dpf,0.36,0.46,0,0,1.24
5dpf,0,8.94,0,0.93,0.6
10dpf,0,6.32,0,0,0.78
