stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,56.8,0,0.95,0,0,0,0,0,0,1.17
2dpf,1171.94,6.93,44.03,20.82,44.15,113.11,31.31,3.6,34.41,81.51
3dpf,121.98,12.39,1.28,0.7,3.07,26.18,0,0,3.97,9.57
5dpf,141.75,0,1.43,0,0.29,4.99,1.49,0,0.5,31.66
10dpf,637.52,8.85,83.24,20.61,10.45,197.14,7.56,0.42,16.16,32.8
