stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.52,0,0.65,1.81,0
3dpf,0.71,0,0,0.46,0
5dpf,2.11,0,0,0,0.34
10dpf,5.03,1.7,0,0,0
