stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,26.3,3.68,5.84,6.23,31.06,2.9,0,9.69,10.7
3dpf,7.52,0,0,0.57,2.15,0,0,0,0.91
5dpf,0.44,0.72,0,0,2.19,0.65,0.32,0.57,2.72
10dpf,4.21,0,0,0,0.65,0,0,0,1.42
