stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.75,0,0,0,0,0,0
2dpf,19.53,4.84,0,1.31,5.88,0,0
3dpf,178.61,0,1.2,0,4.85,0,0
5dpf,2.11,0,3.19,0.55,5.44,1.22,0.49
10dpf,60.81,0,0,0.47,2.51,0,0
