stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,4.42
2dpf,0.65,2.81,0,0,0
3dpf,3.03,0,0,0,0
5dpf,0.68,0,2.41,0.86,4.55
10dpf,1.67,0,0,0,0
