stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,2.05,0,0,0,0,0,0,0,0
2dpf,3.72,0,0,0,2.2,3.22,0,0.67,3.63
3dpf,0.59,0,0,0.74,0.66,9.73,0,0,0.45
5dpf,0.63,1.02,0.4,0.64,1.48,9.02,0.47,1.26,4.07
10dpf,1.45,0,0,0,0,5.83,0,0,0.46
