stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.7,0,0,0,0.88,0,0,0
2dpf,13.14,0,3.45,0,2.2,0,0.95,3.54
3dpf,170.47,0.92,0.39,0,1.1,0,0,0
5dpf,0.91,0,0,1.85,4.5,0.89,1.17,0.33
10dpf,44.51,1.58,0,1.99,0.83,0,0,0
