stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.58,0,0,0
3dpf,1.09,0,0,0,0,0
5dpf,0,0.36,0,0.63,0,0.7
10dpf,1.01,0,0,1.45,1.44,0
