stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.69,0,2.29,0,0.86,1.89,0
3dpf,52.17,0.32,0,0,5.85,0,0.39
5dpf,4.26,2.07,23.14,2.4,10.5,0.53,2.52
10dpf,5.81,0,19.56,0,0.64,1.01,0
