stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,31993.71,562.75,108.09,0,5691.91,365.46,0,953.23,14356.68,11959.99
12hpf,43768.7,1264.38,122.91,1189.75,10700.88,1646.29,84.86,2615.65,23668.33,12877.13
14hpf,19095.57,344.81,974.87,1166.93,3758.26,1688.46,306.55,435.56,8240.34,7867.65
16hpf,25759.71,1234.34,2007.4,1846.25,7709.95,2791.73,754.47,1203.77,12811.83,13575.44
19hpf,23054.27,210.5,575.06,840.4,3162.03,1205.5,817.64,321.65,2827.44,6953.82
24hpf,24170.35,568.46,4875.82,1147.54,6499.72,2815.48,1902.74,181.03,15677.47,5634.07
2dpf,34266.33,1372.89,3611.36,6340.05,15929.58,27361.72,5048.52,1021.73,13300.92,24737.99
3dpf,59613.14,2523.99,1553.23,2240.75,1517.72,21004.79,949.28,5.82,2434.67,5981.62
5dpf,13943.19,3506.85,6262.78,10276.36,3041.17,34077.84,3251.68,1578.05,9648.69,28735.82
10dpf,36472.52,4074.11,5032.73,5108.71,1678.46,22300.29,1395.97,49.97,4408.26,7298.46
