stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.84,0,0,0,0
2dpf,4.24,3.2,1.3,1.05,1.38
3dpf,6.6,0.48,0.49,0.35,0
5dpf,0.69,0,1.13,0.71,0.9
10dpf,3.66,0,1.1,0,0.79
