stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,7.37,0,0,0,0,0
19hpf,0,0,0,30.52,0,0,0,0,0
24hpf,0,0,0.87,170.11,0,0,0,0,0.82
2dpf,2.14,0,0,209.41,0,0,0,0.59,0
3dpf,2.69,0,0,118.71,0,0.45,0,0.39,0
5dpf,0.88,2.09,4.29,488,2,4.14,0.48,1.56,1.88
10dpf,4.3,0,4.32,213.61,0,0.79,0,1.24,0
