stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,341.91,17.3,0,0,111.02,15.38,0,0,108.47,130.48
12hpf,1213.66,34.29,0,33.9,385.74,80.03,3.33,81.31,330.79,308.1
14hpf,673.69,10.28,0,6.62,40.9,8.07,3.02,27.67,68.15,96.7
16hpf,565.1,25.95,0,17.42,75.92,14.23,3.13,7.2,61.43,133.68
19hpf,2006.78,5.55,3.46,16,89.16,35.37,4.21,3.53,20.09,170.23
24hpf,1924.37,4.78,38.86,81.64,319.73,121.07,17.4,13.49,92.87,141.46
2dpf,1440.79,8.63,43.45,138.44,1158.34,561.28,71.6,9.52,158.47,197.56
3dpf,3563.86,14.57,25.52,30.96,64.48,694.73,16.3,0,26.68,56.74
5dpf,188.55,6.06,66.45,43.17,139.04,257.67,22.94,5.81,46.87,81.94
10dpf,391.63,3.72,20.12,6.98,1.56,19.6,1.65,0,1.1,3.23
