stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,43.69,0,43.43,0,27.38,0,0,0,66.18
12hpf,8.58,8.73,2.67,0,20.09,0,3,4.91,6.01
14hpf,0,0,24.56,0,0,0,0,0,2.48
16hpf,3.93,3.47,0,0,10.99,0,0,3.63,7.03
19hpf,6.67,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0.84,0,0,0
2dpf,5.71,0,0,3.06,2.12,1.73,0,2.12,1.8
3dpf,1.77,0,0,5.96,0.98,3.61,0,0,4.14
5dpf,0.39,0,0,7.94,0,0.99,0,0,0.88
10dpf,1.2,0,0,7.33,0,0,0,0,0
