stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,7.35,0,0,0.85,0.76,0,0.71,0,0
3dpf,179.21,0,0,0,0,0,0,0,0.41
5dpf,34.15,0,0.63,1.16,4.43,1.56,0.34,0,0.97
10dpf,1.24,1.12,0,0,0,0,0,1.04,2.52
