stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.71,0,2.73,8.18,4.56,2.24,0
3dpf,6.52,0.37,1.08,20.08,2.74,0.29,0.54
5dpf,1.07,1.26,0,10.29,1.45,0,1.16
10dpf,10.53,1.25,0.99,21.69,0,0.46,1.01
