stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.77,0,0,0,0,0,0,0
19hpf,5.03,0,0,0,0,0,0,0
2dpf,69.43,0,2.81,0.54,11.07,3.42,8.59,10.8
3dpf,34.1,0,0,0,0,0,0,1.27
5dpf,12.81,0.53,0,0,3.29,0,0.71,2.5
10dpf,18.53,0,0,0,0,0,1.44,0
