stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,7.99,3.02,0,0,0
2dpf,0,19.45,6.65,2.24,0.85,0
3dpf,0,0.48,0,0,0,0
5dpf,1.25,50.93,7.13,0,1.11,1.88
10dpf,0.65,22.15,1.79,0,0,0
