stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.37,0.51,0,2.25,3.78,0
3dpf,10.73,1.31,0,5.14,0,0
5dpf,0.76,0,0.97,3.54,1.86,0.72
10dpf,10.72,0,0,2.91,0,0
