stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,3.84,0
2dpf,0,0,0,0,1.67,0,0,1.05
3dpf,2.46,0,0.45,0,0.33,0,0,23.76
5dpf,0,0,1.17,0.68,4.48,0.35,0,221.92
10dpf,5.28,2.54,1.22,0.59,4.52,0,2.45,58.8
