stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.51,0,0,0
3dpf,2.04,0,4.07,0,0.4,0.69
5dpf,0,1.53,20.1,0.38,2.83,7.22
10dpf,4.5,0,100.09,6.74,0.84,4.13
